584,H,S,X,1,1,1,1,2,1,1,0
585,D,R,O,1,3,1,1,2,1,1,0
586,D,R,O,1,3,1,1,2,1,1,0
587,C,R,O,1,3,1,1,2,1,1,0
588,H,S,X,1,2,1,2,1,1,1,0
589,C,R,O,1,3,1,1,2,1,1,0
590,D,R,O,1,3,1,1,2,1,1,0
591,C,R,O,1,1,1,2,2,1,1,0
592,H,S,X,1,2,1,2,2,1,1,0
593,H,A,X,1,3,1,1,2,1,1,0
594,D,S,I,1,2,1,2,2,1,1,1
595,B,X,O,1,3,1,1,2,1,1,0
596,B,X,I,1,3,1,1,2,1,1,0
597,D,S,I,1,3,1,1,2,1,1,0
598,H,R,X,1,3,1,1,2,1,1,0
599,H,A,X,1,2,1,2,1,1,1,0
600,H,R,X,1,2,1,1,2,1,1,0
601,B,X,O,1,3,1,1,2,1,1,0
602,B,X,O,1,3,1,1,2,1,1,0
603,B,X,O,1,3,1,1,2,1,1,0
604,C,S,O,1,2,1,2,2,1,1,0
605,B,X,O,2,1,1,2,2,1,1,0
606,H,R,X,1,2,1,2,2,1,1,0
607,D,R,O,1,1,1,1,2,1,1,0
608,D,S,O,1,2,1,2,2,1,1,0
609,B,X,O,1,2,1,1,2,1,1,0
610,C,R,O,1,1,1,1,2,1,1,0
611,C,R,O,1,2,1,2,2,1,1,0
612,C,R,O,1,3,1,1,2,1,1,0
613,C,A,O,1,3,1,2,2,1,1,0
614,H,S,X,1,3,1,1,2,1,1,0
615,C,R,O,1,3,1,1,2,1,1,0
616,H,R,X,1,1,1,1,2,1,1,0
617,C,R,I,1,3,1,1,2,1,1,1
618,D,A,O,1,3,1,2,2,1,1,0
619,B,X,O,1,3,1,1,2,1,1,0
620,H,R,X,1,3,1,1,2,1,1,0
621,C,S,O,2,2,3,2,2,1,1,1
622,H,R,X,1,3,1,1,2,1,1,0
623,C,R,O,1,2,1,2,2,1,1,0
624,C,R,O,1,2,1,1,2,1,1,0
625,H,A,X,1,2,1,2,2,1,1,0
626,C,R,O,1,3,1,1,2,1,1,0
627,B,X,O,1,3,1,1,2,1,1,0
628,D,R,I,1,3,1,1,2,1,1,1
629,H,A,X,1,2,1,2,2,1,1,1
630,C,R,O,1,3,1,1,2,1,1,0
631,H,S,X,1,3,1,2,2,1,1,0
632,B,X,O,1,2,1,1,2,1,1,0
633,H,S,X,1,2,1,1,2,1,1,0
634,C,S,O,1,2,1,2,2,1,1,0
635,C,R,O,1,1,1,1,2,1,1,0
636,H,R,X,1,3,1,1,2,1,1,0
637,E,A,I,2,3,1,2,2,1,1,1
638,D,R,I,1,2,1,2,2,1,1,0
639,C,R,O,1,2,1,1,2,1,1,0
640,B,X,O,1,3,1,1,2,1,1,0
641,C,S,O,1,2,1,1,2,1,1,1
642,H,S,X,2,2,1,2,2,1,1,0
643,B,X,O,1,3,1,1,2,1,1,0
644,C,S,O,1,3,1,2,2,1,1,0
645,D,A,I,1,3,1,1,2,1,1,0
646,E,A,I,2,2,1,2,2,1,1,0
647,D,R,I,2,3,2,2,2,1,1,0
648,C,S,O,1,3,1,1,2,1,1,1
649,H,S,X,1,2,1,2,2,1,1,0
650,C,A,O,1,2,1,2,2,1,1,0
651,C,R,O,1,2,1,2,2,1,1,0
652,C,A,I,1,2,1,2,2,1,1,0
653,B,X,O,1,2,1,2,2,1,1,0
654,D,A,I,2,3,1,1,2,1,1,0
655,C,R,O,1,3,1,1,2,1,1,0
656,B,X,O,1,3,1,1,2,1,1,0
657,H,S,X,1,2,1,2,2,1,1,0
658,C,A,O,1,3,1,2,2,1,1,0
659,D,R,I,1,2,1,2,2,1,1,0
660,C,R,O,1,2,1,2,2,1,1,0
661,B,X,I,1,3,1,2,2,1,1,0
662,D,A,I,2,3,3,2,2,1,1,1
663,D,R,O,1,3,1,1,2,1,1,1
664,B,X,O,1,3,1,1,2,1,1,0
665,D,R,O,1,3,1,1,2,1,1,0
666,H,A,X,1,2,1,2,2,1,1,0
667,B,X,O,1,1,1,2,2,1,1,0
668,C,A,O,1,2,1,2,2,1,1,0
669,D,A,I,1,2,1,2,2,1,1,1
670,C,R,O,1,1,1,1,2,1,1,0
671,C,R,O,1,1,1,1,2,1,1,0
672,H,A,X,1,2,1,2,2,1,1,0
673,C,R,O,1,2,1,2,2,1,1,0
674,D,S,O,2,3,1,2,2,1,1,1
675,B,X,O,2,3,1,1,2,1,1,0
676,C,S,O,1,3,1,1,2,1,1,0
677,B,X,O,1,3,1,1,2,1,1,0
678,B,X,O,1,3,1,1,2,1,1,0
679,H,S,X,1,2,1,2,2,1,1,0
680,D,A,I,2,2,1,2,2,1,1,1
681,H,R,X,1,2,1,1,2,1,1,0
682,D,R,O,1,2,1,1,2,1,1,0
683,H,R,X,1,2,1,1,2,1,1,0
684,H,S,X,1,2,1,1,1,1,1,0
685,H,S,X,1,3,1,2,2,1,1,0
686,D,K,I,2,3,2,2,2,1,1,1
687,B,X,O,1,2,1,1,2,1,1,0
688,B,X,I,1,2,1,1,2,1,1,0
689,B,X,O,1,2,1,1,2,1,1,0
690,H,S,X,1,2,1,1,1,1,1,0
691,B,X,O,1,3,1,1,2,1,1,0
692,H,S,X,1,2,1,1,1,1,1,1
693,D,K,I,1,3,1,2,2,1,1,1
694,B,X,O,1,1,1,1,2,1,1,0
695,B,X,O,1,3,1,1,2,1,1,0
696,H,S,X,1,2,1,1,1,1,1,0
697,C,S,O,2,3,3,1,2,1,1,1
698,B,X,O,1,3,1,1,2,1,1,0
699,D,R,O,1,2,1,1,2,1,1,0
700,D,K,I,2,3,1,2,2,1,1,1
701,B,X,O,1,3,1,1,2,1,1,0
702,H,S,X,1,2,1,1,1,1,1,0
703,C,S,O,1,3,1,1,2,1,1,0
704,B,X,O,1,3,1,1,2,1,1,0
705,D,R,O,1,3,1,1,2,1,1,0
706,C,R,O,1,3,1,1,2,1,1,0
707,D,R,O,1,3,1,1,2,1,1,0
708,D,K,I,2,2,1,2,2,1,1,1
709,D,A,I,1,3,1,1,2,1,1,0
710,H,S,X,1,2,1,1,1,1,1,0
711,C,S,O,2,2,2,1,2,1,1,0
712,D,R,O,1,2,1,1,2,1,1,0
713,B,X,O,1,2,1,1,2,1,1,0
714,B,X,O,1,2,1,1,2,1,1,0
715,B,X,O,1,3,1,1,2,1,1,1
716,B,X,O,1,3,1,1,2,1,1,0
717,D,S,O,1,2,1,1,2,1,1,1
718,D,A,I,2,2,3,2,2,1,1,0
719,D,S,O,1,3,1,1,2,1,1,1
720,D,A,I,1,2,1,2,2,1,1,0
721,C,S,O,1,3,1,1,2,1,1,0
722,H,R,X,1,3,1,1,2,1,1,0
723,C,R,O,1,3,1,1,2,1,1,0
724,B,X,O,1,2,1,1,2,1,1,0
725,B,X,O,1,3,1,1,2,1,1,0
726,D,A,I,1,3,1,1,2,1,1,0
727,H,S,X,1,2,1,1,1,1,1,0
728,C,R,O,1,3,1,1,2,1,1,1
729,H,A,X,1,1,1,2,2,1,1,0
730,H,S,X,1,1,1,1,2,1,1,0
731,D,A,I,1,3,1,2,2,1,1,0
732,H,S,X,1,1,1,1,2,1,1,0
733,C,S,O,1,2,1,1,2,1,1,0
734,D,R,O,1,2,1,1,2,1,1,1
735,D,S,I,2,3,1,1,2,1,1,0
736,D,A,C,2,3,1,2,2,1,1,0
737,H,S,X,1,3,1,1,1,1,1,0
738,D,R,O,1,2,1,1,2,1,1,0
739,C,A,O,1,3,1,1,2,1,1,0
740,D,R,O,1,3,1,1,2,1,1,0
741,H,S,X,1,3,1,1,2,1,1,0
742,H,S,X,1,2,1,1,1,1,1,0
743,B,X,O,1,2,1,1,2,1,1,0
744,E,A,I,1,3,1,2,2,1,1,1
745,D,S,O,1,3,1,1,2,1,1,0
746,H,S,X,1,3,1,1,2,1,1,0
747,H,R,X,1,1,1,1,2,1,1,0
748,D,A,O,1,1,1,2,2,1,1,0
749,D,A,I,1,2,1,2,2,1,1,0
750,H,S,X,1,2,1,1,1,1,1,0
751,C,R,O,2,2,1,1,2,1,1,0
752,C,R,O,1,3,1,1,2,1,1,0
753,D,S,I,1,3,1,1,2,1,1,1
754,H,R,X,1,2,1,1,1,1,1,0
755,H,R,X,1,2,1,1,2,1,1,0
756,E,A,C,1,3,1,2,2,1,1,0
757,D,A,O,1,3,1,1,2,1,1,0
758,C,S,O,1,3,1,1,2,1,1,0
759,H,S,X,2,2,1,1,2,1,1,0
760,D,R,O,1,3,1,2,2,1,1,0
761,C,S,O,1,2,1,2,2,1,1,0
762,H,H,X,1,2,1,1,1,1,1,0
763,C,R,O,1,3,1,1,2,1,1,0
764,D,S,I,1,3,1,2,2,1,1,1
765,C,R,O,1,3,1,1,2,1,1,1
766,H,R,X,1,3,1,1,2,1,1,0
767,H,S,X,1,2,1,2,1,1,1,0
768,H,S,X,1,2,1,1,1,1,1,0
769,D,A,O,1,1,1,2,2,1,1,0
770,D,S,I,1,3,1,1,2,1,1,0
771,H,S,X,1,3,1,1,2,1,1,0
772,C,R,I,1,3,1,2,2,1,1,0
773,D,R,I,1,3,1,2,2,1,1,0
774,H,A,X,1,2,1,1,1,1,1,0
775,B,X,O,1,2,1,1,2,1,1,0
776,E,A,I,2,3,1,2,2,1,1,1
777,D,R,O,1,3,1,1,2,1,1,1
778,H,H,X,1,3,1,2,1,1,1,0
779,D,A,I,1,2,1,1,2,1,1,0
780,D,R,O,1,3,1,1,2,1,1,0
781,B,X,O,1,3,1,1,2,1,1,0
782,D,S,I,1,3,1,2,2,1,1,0
783,H,S,X,1,2,1,1,2,1,1,0
784,D,A,I,1,3,1,2,2,1,1,0
785,C,R,O,1,3,1,1,2,1,1,0
786,D,R,O,1,2,1,2,2,1,1,0
787,H,S,X,1,3,1,1,1,1,1,0
788,D,R,O,1,3,1,1,2,1,1,0
789,E,A,I,2,2,1,2,2,1,1,1
790,D,A,I,2,3,3,1,2,1,1,1
791,B,X,O,1,2,1,1,2,1,1,0
792,H,A,X,1,3,1,2,1,1,1,0
793,D,A,I,1,3,1,2,2,1,1,1
794,C,R,O,1,2,1,1,2,1,1,0
795,D,S,O,1,1,1,2,2,1,1,0
796,H,S,X,1,2,1,1,2,1,1,0
797,D,R,O,1,1,1,2,2,1,1,0
798,C,R,O,1,2,1,1,2,1,1,0
799,B,X,O,1,2,1,2,2,1,1,0
800,H,S,X,1,3,1,1,1,1,1,0
801,C,R,O,1,2,1,1,2,1,1,0
802,E,A,O,2,2,1,2,2,1,1,1
803,E,A,I,1,3,1,2,2,1,1,0
804,H,A,X,1,3,1,2,1,1,1,0
805,D,A,I,2,3,1,2,2,1,1,1
806,C,R,O,1,3,1,1,2,1,1,0
807,D,S,O,1,2,1,2,2,1,1,0
808,H,S,X,1,2,1,1,2,1,1,0
809,D,R,O,1,3,1,2,2,1,1,0
810,H,S,X,1,2,1,1,1,1,1,0
811,C,A,O,1,1,1,1,2,1,1,0
812,E,A,I,1,2,1,2,2,1,1,0
813,E,A,C,2,2,1,2,2,1,1,0
814,H,A,X,1,2,1,2,1,1,1,0
815,D,A,C,2,2,3,2,2,1,1,0
816,E,S,I,1,2,1,2,2,1,1,0
817,H,R,X,1,2,1,1,1,1,1,0
818,H,S,X,1,3,1,1,2,1,1,0
819,D,A,I,1,3,1,2,2,1,1,1
820,H,S,X,1,3,1,1,1,1,1,0
821,E,A,O,2,3,1,2,2,1,1,0
822,E,A,O,1,2,1,2,2,1,1,1
823,C,A,O,1,2,1,2,2,1,1,0
824,D,A,C,1,2,1,2,2,1,1,0
825,E,S,I,1,3,1,2,2,1,1,1
826,H,R,X,1,3,1,1,1,1,1,0
827,D,R,I,1,3,1,1,2,1,1,1
828,H,S,X,1,3,1,1,1,1,1,0
829,H,S,X,1,3,1,2,1,1,1,0
830,D,S,I,1,3,1,2,2,1,1,0
831,H,S,X,1,2,1,1,1,1,1,0
832,H,A,X,1,2,1,2,2,1,1,0
833,F,A,I,1,2,1,2,2,1,1,1
834,C,A,O,1,3,1,2,2,1,1,0
835,C,A,I,1,2,1,2,2,1,1,0
836,E,A,I,1,3,1,2,2,1,1,0
837,H,S,X,1,2,1,1,1,1,1,1
838,D,R,I,2,3,1,2,2,1,1,1
839,H,S,X,1,2,1,2,1,1,1,0
840,B,X,O,1,3,1,1,2,1,1,0
841,D,S,O,1,1,3,2,2,1,1,0
842,H,S,X,1,2,1,1,1,1,1,0
843,F,A,I,2,2,1,2,2,1,1,1
844,C,R,O,1,2,1,2,2,1,1,0
845,E,A,I,2,3,3,2,2,1,1,1
846,H,S,X,1,3,1,1,1,1,1,0
847,C,A,I,1,2,1,2,2,1,1,0
848,H,S,X,1,2,1,2,1,1,1,0
849,D,R,I,1,3,1,1,2,1,1,0
850,C,R,O,1,3,1,1,2,1,1,0
851,H,S,X,1,2,1,1,1,1,1,0
852,F,A,I,2,2,1,2,2,1,1,0
853,C,R,O,1,2,1,2,2,1,1,0
854,H,S,X,1,3,1,2,2,1,1,1
855,E,A,I,1,3,1,2,2,1,1,0
856,H,S,X,2,2,1,1,1,1,1,1
857,C,A,I,2,3,1,2,2,1,1,0
858,H,S,X,1,2,1,2,1,1,1,0
859,D,R,I,1,3,1,2,2,1,1,0
860,C,R,O,1,3,1,1,2,1,1,0
861,H,S,X,1,2,1,1,1,1,1,0
862,F,A,I,1,1,1,2,2,1,1,0
863,H,R,X,1,1,1,2,2,1,1,0
864,H,S,X,2,3,1,2,2,1,1,0
865,E,S,I,2,2,1,2,2,1,1,1
866,H,S,X,1,3,1,1,1,1,1,0
867,D,R,I,1,2,1,2,2,1,1,0
868,H,R,X,1,2,1,2,1,1,1,0
869,D,A,O,1,2,1,2,2,1,1,0
870,H,R,X,1,1,1,1,2,1,1,0
871,B,X,O,1,2,1,1,2,1,1,0
872,H,S,X,1,2,1,2,1,1,1,0
873,H,S,X,1,2,1,2,2,1,1,0
874,E,S,I,2,2,1,2,2,1,1,0
875,C,S,O,2,2,1,1,2,1,1,0
876,C,R,O,1,1,1,2,2,1,1,0
877,H,S,X,1,2,1,2,1,1,1,0
878,B,X,O,1,3,1,1,2,1,1,0
879,H,S,X,1,3,1,1,1,1,1,0
880,H,S,X,1,2,1,2,2,1,1,0
881,D,A,I,2,2,1,2,2,1,1,1
882,H,S,X,1,2,1,1,2,1,1,0
883,B,X,O,1,2,1,2,2,1,1,0
884,H,S,X,1,2,1,2,1,1,1,0
885,C,R,O,1,3,1,1,2,1,1,0
886,D,S,O,2,3,1,2,2,1,1,0
887,D,H,O,1,3,1,1,2,1,1,0
888,D,R,O,1,3,1,1,2,1,1,0
889,C,S,O,1,2,1,1,2,1,1,0
890,H,S,X,1,2,1,2,2,1,1,0
891,D,A,I,1,2,1,2,2,1,1,0
892,H,S,X,1,2,1,1,2,1,1,0
893,H,R,X,1,2,1,2,1,1,1,0
894,C,S,O,1,3,1,2,2,1,1,0
895,C,S,I,1,3,1,1,2,1,1,0
896,H,R,X,1,2,1,1,2,1,1,0
897,C,S,O,1,3,1,1,2,1,1,0
898,H,S,X,1,2,1,2,2,1,1,0
899,D,A,O,1,3,1,2,2,1,1,0
900,H,S,X,1,2,1,1,2,1,1,0
901,H,R,X,1,3,1,2,1,1,1,0
902,B,X,O,1,3,1,1,2,1,1,0
903,C,S,O,1,2,1,2,2,1,1,1
904,C,S,O,1,2,1,1,2,1,1,0
905,C,R,O,1,3,1,1,2,1,1,0
906,C,S,O,1,1,1,1,2,1,1,0
907,B,X,O,1,3,1,1,2,1,1,0
908,C,S,O,1,2,1,1,2,1,1,1
909,D,A,I,1,3,1,2,2,1,1,1
910,H,S,X,1,2,1,1,2,1,1,0
911,H,S,X,1,3,1,2,1,1,1,0
912,C,S,O,1,3,1,1,2,1,1,1
913,C,S,O,1,3,1,2,2,1,1,1
914,H,S,X,1,3,1,1,2,1,1,1
915,C,R,O,1,2,1,1,2,1,1,0
916,D,S,O,1,3,1,1,2,1,1,0
917,H,S,X,2,3,1,1,2,1,1,0
918,H,S,X,1,3,1,1,2,1,1,0
919,D,A,O,1,2,1,2,2,1,1,1
920,H,S,X,1,2,1,1,2,1,1,0
921,H,S,X,1,2,1,2,1,1,1,0
922,D,S,I,1,3,1,1,2,1,1,0
923,D,A,I,2,2,1,2,2,1,1,1
924,F,S,O,2,2,1,1,2,1,1,0
925,H,R,X,1,2,1,1,2,1,1,0
926,C,R,I,1,2,1,1,2,1,1,1
927,H,S,X,1,2,1,1,2,1,1,0
928,H,S,X,1,2,1,1,2,1,1,0
929,D,A,O,1,3,1,2,2,1,1,0
930,D,A,I,2,2,1,2,2,1,1,1
931,D,S,O,2,2,3,2,2,1,1,0
932,F,H,O,1,2,1,1,2,1,1,0
933,C,R,O,1,3,1,1,2,1,1,0
934,D,R,I,1,3,1,1,2,1,1,0
935,C,S,O,1,2,1,1,2,1,1,0
936,H,R,X,1,2,1,1,2,1,1,0
937,H,R,X,1,3,1,1,1,1,1,0
938,D,S,O,1,3,1,1,2,1,1,0
939,D,S,I,1,1,1,2,2,1,1,0
940,C,R,I,1,2,1,2,2,1,1,1
941,C,S,O,1,3,1,1,2,1,1,0
942,B,X,I,2,2,1,2,2,1,1,0
943,H,S,X,1,3,1,1,2,1,1,0
944,B,X,O,1,3,1,1,2,1,1,0
945,C,S,I,1,3,1,1,2,1,1,0
946,H,R,X,2,1,1,2,2,1,1,0
947,C,S,O,1,2,1,2,2,1,1,0
948,H,S,X,1,2,1,1,2,1,1,0
949,B,X,I,1,2,1,2,2,1,1,1
950,C,S,O,1,2,1,1,2,1,1,0
951,B,X,O,1,3,1,1,2,1,1,0
952,D,A,O,1,3,1,1,2,1,1,0
953,C,S,O,1,2,1,1,2,1,1,0
954,B,X,O,1,3,1,1,2,1,1,0
955,C,S,O,2,2,1,2,2,1,1,0
956,C,S,I,1,3,1,1,2,1,1,0
957,C,R,O,1,2,1,2,2,1,1,0
958,C,S,O,1,3,1,1,2,1,1,0
959,D,A,I,1,2,1,1,2,1,1,0
960,E,A,I,1,3,1,1,2,1,1,0
961,H,R,X,1,3,1,1,2,1,1,0
962,C,R,O,1,3,1,1,2,1,1,0
963,H,S,X,1,1,1,2,2,1,1,0
964,D,S,O,1,2,1,1,2,1,1,0
965,C,S,O,2,3,1,2,2,1,1,0
966,C,S,O,1,3,1,1,2,1,1,0
967,D,A,O,1,2,1,2,2,1,1,0
968,F,S,I,1,3,1,2,2,1,1,1
969,D,A,I,1,2,1,1,2,1,1,0
970,C,R,O,1,3,1,1,2,1,1,0
971,D,A,I,1,3,1,1,2,1,1,1
972,E,S,O,1,3,1,1,2,1,1,1
973,H,S,X,1,2,1,2,2,1,1,0
974,C,S,O,1,2,1,1,2,1,1,0
975,H,S,X,1,1,1,1,2,1,1,0
976,C,S,O,1,3,1,2,2,1,1,0
977,F,S,I,1,3,1,2,2,1,1,1
978,D,R,O,1,2,1,2,2,1,1,0
979,D,A,I,2,3,1,2,2,1,1,0
980,D,R,C,2,3,1,1,2,1,1,1
981,H,K,X,1,3,1,1,1,1,1,0
982,C,R,O,1,2,1,1,2,1,1,0
983,H,S,X,1,2,1,1,2,1,1,0
984,H,A,X,1,1,1,2,2,1,1,0
985,F,S,I,2,2,1,2,2,1,1,0
986,B,X,O,1,2,1,2,2,1,1,0
987,D,S,I,1,2,1,2,2,1,1,0
988,E,H,C,2,3,1,2,2,1,1,0
989,B,X,O,1,2,1,1,2,1,1,0
990,C,H,O,1,3,1,2,2,1,1,0
991,B,X,O,1,3,1,1,2,1,1,0
992,H,R,X,1,2,1,1,2,1,1,0
993,H,R,X,1,3,1,2,2,1,1,0
994,F,R,I,1,2,1,2,2,1,1,1
995,H,S,X,1,1,1,2,2,1,1,0
996,D,A,I,1,3,1,2,2,1,1,1
997,E,K,I,2,3,1,2,2,2,1,1
998,F,H,O,1,2,1,2,2,1,1,1
999,B,X,O,1,3,1,1,2,1,1,0
1000,H,R,X,1,2,1,1,2,1,1,0
1001,B,X,O,1,2,1,2,2,1,1,0
1002,D,A,I,1,2,1,2,2,1,1,1
1003,F,K,I,1,2,1,2,2,1,1,1
1004,E,H,O,2,2,1,2,2,1,1,1
1005,B,X,I,1,3,1,1,2,1,1,0
1006,H,S,X,1,2,1,2,1,1,1,0
1007,H,R,X,1,2,1,1,2,1,1,0
1008,B,X,O,1,1,1,2,2,1,1,0
1009,D,S,I,2,2,1,2,2,1,1,1
1010,E,K,I,2,2,1,2,2,1,1,1
1011,F,H,O,1,3,1,2,2,1,1,0
1012,C,R,O,1,3,1,1,2,1,1,0
1013,C,S,O,1,3,1,2,2,1,1,0
1014,H,R,X,1,1,1,2,2,1,1,0
1015,B,X,I,1,1,1,2,2,1,1,0
1016,F,K,I,1,2,1,2,2,1,1,1
1017,D,H,I,2,3,1,2,2,1,1,0
1018,C,R,O,1,2,1,1,2,1,1,0
1019,H,S,X,1,3,1,2,2,1,1,0
1020,H,R,X,1,2,1,1,2,1,1,0
1021,B,X,O,1,3,1,1,2,1,1,0
1022,H,S,X,1,3,1,1,1,1,1,0
1023,H,R,X,1,3,1,2,2,1,1,0
1024,F,A,I,2,3,1,2,2,2,1,1
1025,E,H,I,1,3,1,2,2,1,1,1
1026,H,S,X,1,2,1,2,2,1,1,0
1027,H,R,X,1,2,1,1,2,1,1,0
1028,H,S,X,1,3,1,1,1,1,1,0
1029,H,R,X,1,3,1,2,2,1,1,0
1030,F,A,I,2,3,1,2,2,1,1,0
1031,E,H,I,1,3,1,2,2,1,1,1
1032,H,S,X,1,3,1,2,2,1,1,0
1033,H,R,X,1,3,1,1,2,1,1,0
1034,H,S,X,1,3,1,1,1,1,1,0
1035,B,X,O,1,3,1,1,2,1,1,0
1036,F,A,I,2,2,3,2,2,1,1,0
1037,E,H,O,2,2,2,2,2,1,1,0
1038,H,S,X,1,2,1,2,2,1,1,0
1039,H,R,X,1,2,1,1,2,1,1,0
1040,C,S,I,1,3,1,1,2,1,1,0
1041,F,A,I,1,2,1,2,2,1,1,1
1042,E,H,O,2,2,1,2,2,1,1,1
1043,H,S,X,1,3,1,2,2,1,1,0
1044,H,R,X,1,3,1,1,2,1,1,0
1045,D,S,I,1,3,1,1,2,1,1,0
1046,F,A,I,1,2,1,2,2,1,1,0
1047,E,A,O,1,2,1,2,2,1,1,1
1048,H,S,X,1,3,1,2,2,1,1,0
1049,D,S,I,1,3,1,2,2,1,1,0
1050,C,R,O,1,2,1,1,2,1,1,0
1051,B,X,O,1,3,1,1,2,1,1,0
1052,F,A,I,2,2,1,2,2,1,1,1
1053,H,S,X,1,3,1,2,2,1,1,0
1054,D,A,O,1,3,1,2,2,1,1,0
1055,B,X,O,1,3,1,1,2,1,1,0
1056,B,X,O,1,2,1,1,2,1,1,0
1057,B,X,O,1,2,1,1,2,1,1,0
1058,B,X,I,1,3,1,1,2,1,1,0
1059,E,S,O,1,1,1,2,2,1,1,0
1060,D,A,I,1,3,1,2,2,1,1,0
1061,H,R,X,1,3,1,1,2,1,1,0
1062,C,R,O,1,3,1,1,2,1,1,0
1063,B,X,O,1,3,1,1,2,1,1,0
1064,H,S,X,1,2,1,2,1,1,1,0
1065,H,R,X,2,2,1,2,2,1,1,0
1066,C,S,O,1,3,1,1,2,1,1,0
1067,D,A,I,1,3,1,2,2,1,1,0
1068,H,R,X,1,2,1,1,2,1,1,0
1069,B,X,O,1,2,1,1,2,1,1,0
1070,C,R,O,1,2,1,1,2,1,1,0
1071,H,S,X,1,2,1,2,1,1,1,0
1072,B,X,I,1,3,1,1,2,1,1,0
1073,H,S,X,1,2,1,1,1,1,1,0
1074,H,A,X,1,2,1,1,2,1,1,0
1075,C,A,O,1,2,1,2,2,1,1,0
1076,B,X,O,1,3,1,1,2,1,1,0
1077,B,X,I,1,3,1,1,2,1,1,0
1078,B,X,O,1,3,1,1,2,1,1,0
1079,H,S,X,1,3,1,2,1,1,1,0
1080,C,R,O,1,3,1,1,2,1,1,0
1081,C,S,O,1,3,1,1,2,1,1,0
1082,H,A,X,1,3,1,1,2,1,1,0
1083,E,A,O,1,3,1,2,2,1,1,0
1084,B,X,O,1,3,1,1,2,1,1,0
1085,H,S,X,1,2,1,2,1,1,1,0
1086,C,R,O,1,2,1,1,2,1,1,0
1087,H,S,X,1,3,1,1,2,1,1,0
1088,C,A,O,1,2,1,2,2,1,1,0
1089,C,R,O,1,3,1,1,2,1,1,0
1090,H,S,X,1,2,1,2,1,1,1,0
1091,H,R,X,1,1,1,1,2,1,1,1
1092,H,S,X,1,1,1,1,2,1,1,0
1093,C,S,I,1,3,1,1,2,1,1,1
1094,H,A,X,1,3,1,2,1,1,1,0
1095,B,X,I,1,2,1,1,2,1,1,0
1096,H,S,X,1,2,1,1,2,1,1,0
1097,B,X,O,2,2,1,2,2,1,1,1
1098,C,S,O,1,2,1,1,2,1,1,0
1099,C,A,O,1,3,1,2,2,1,1,0
1100,B,X,O,2,2,1,1,2,1,1,0
1101,H,S,X,1,2,1,1,2,1,1,0
1102,H,R,X,1,2,1,1,2,1,1,0
1103,C,R,O,1,3,1,1,2,1,1,0
1104,B,X,O,1,3,1,1,2,1,1,0
1105,C,S,O,2,2,1,1,2,1,1,0
1106,H,A,X,1,2,1,2,2,1,1,0
1107,B,X,O,1,1,1,1,2,1,1,0
1108,H,S,X,1,2,1,1,2,1,1,0
1109,B,X,O,1,3,1,1,2,1,1,0
1110,H,R,X,1,2,1,1,2,1,1,0
1111,C,R,O,1,2,1,1,2,1,1,0
1112,H,A,X,1,2,1,2,2,1,1,0
1113,H,H,X,1,3,1,1,2,1,1,0
1114,B,X,O,1,1,1,1,2,1,1,0
1115,H,R,X,1,1,1,1,2,1,1,0
1116,H,S,X,1,2,1,1,2,1,1,1
1117,C,R,O,1,3,1,1,2,1,1,0
1118,H,A,X,1,3,1,2,2,1,1,0
1119,H,H,X,1,2,1,1,2,1,1,0
1120,B,X,O,1,3,1,1,2,1,1,0
1121,H,S,X,1,2,1,1,2,1,1,1
1122,C,R,O,1,2,1,1,2,1,1,0
1123,B,X,O,1,1,1,2,2,1,1,0
1124,H,S,X,1,2,1,1,2,1,1,0
1125,C,S,O,2,2,1,1,2,1,1,0
1126,B,X,O,1,3,1,1,2,1,1,1
1127,C,S,O,1,2,1,1,2,1,1,0
1128,B,X,O,1,2,1,2,2,1,1,0
1129,H,S,X,1,3,1,1,2,1,1,0
1130,C,S,O,2,3,1,1,2,1,1,0
1131,B,X,O,2,3,1,1,2,1,1,0
1132,C,S,O,1,3,1,1,2,1,1,0
1133,B,X,O,1,2,1,1,2,1,1,0
1134,H,S,X,1,3,1,1,1,1,1,0
1135,H,A,X,1,3,1,1,1,1,1,0
1136,H,A,X,1,3,1,1,1,1,1,0
1137,H,A,X,1,2,1,1,1,1,1,0
1138,H,A,X,1,2,1,1,1,1,1,0
1139,H,S,X,1,3,1,1,2,1,1,0
1140,D,A,I,1,3,1,2,2,1,1,1
1141,H,S,X,1,2,1,1,2,1,1,0
1142,D,R,O,1,2,1,1,2,1,1,1
1143,D,A,I,1,3,1,1,2,1,1,1
1144,C,A,O,1,3,1,1,2,1,1,0
1145,H,S,X,1,2,1,1,1,1,1,0
1146,H,S,X,1,2,1,1,1,1,1,0
1147,C,S,O,1,3,1,1,2,1,1,0
1148,B,X,O,1,3,1,1,2,1,1,0
1149,H,S,X,1,2,1,1,1,1,1,0
1150,H,S,X,1,3,1,1,2,1,1,0
1151,D,A,I,1,3,1,2,2,1,1,1
1152,H,S,X,1,2,1,1,2,1,1,0
1153,D,R,O,1,3,1,1,2,1,1,0
1154,D,A,I,1,3,1,2,2,1,1,1
1155,C,A,O,1,3,1,1,2,1,1,0
1156,H,S,X,1,2,1,1,1,1,1,0
1157,H,S,X,1,2,1,1,1,1,1,0
1158,H,S,X,1,2,1,1,2,1,1,0
1159,H,S,X,1,3,1,1,1,1,1,1
